year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2019-09-01,Pittsburgh,avocados,hass,last 04 wks,9,2019-09-08,611835.53,556419.21,-0.09,837169.37,705528.99,-0.16,1.368291524,1.267981007,-0.07
2020-06-01,Philadelphia,avocados,hass,last 04 wks,6,2020-06-14,2230839.63,3615981.11,0.620905896,3218279.32,4242532.21,0.31826103,1.44263141,1.17327278,-0.18671341
2019-02-01,Charlotte,avocados,hass,last 04 wks,2,2019-02-24,1188816.08,1391758.81,0.17,1440392.6,1430623.61,-0.01,1.211619378,1.027924953,-0.15
2017-03-01,GrandRapids,avocados,hass,last 04 wks,3,2017-03-26,791868.85,544339.33,-0.312589035,859002.62,924732.23,0.076518521,1.0847789,1.698815755,0.566047934
2019-02-01,Seattle,avocados,hass,last 04 wks,2,2019-02-24,2815535.55,3015062.95,0.07,3494627.69,3754801.17,0.07,1.24119466,1.245347521,0
2019-01-01,West,avocados,hass,last 04 wks,1,2019-01-06,28617058.77,32581599.78,0.14,30362469.6,33212314.95,0.09,1.060991971,1.019358017,-0.04
2017-12-01,NorthernNewEngland,avocados,hass,last 04 wks,12,2017-12-03,1420517.19,1911620.47,0.345721462,1880295.12,2181579.64,0.16023257,1.323669388,1.141220067,-0.137836021
2018-10-01,NewYork,avocados,hass,last 04 wks,10,2018-10-07,4987968.48,6424452.9,0.287989875,8312402.45,9039247.49,0.087441031,1.666490573,1.407006578,-0.155706848
2020-05-01,Roanoke,avocados,hass,last 04 wks,5,2020-05-17,942280.72,1165862.68,0.237277443,1020513.7,1140065.53,0.117148677,1.083025131,0.977872909,-0.097091212
2019-09-01,Indianapolis,avocados,hass,last 04 wks,9,2019-09-08,845240.4,1070472.9,0.27,1045283.04,1179494.25,0.13,1.23666952,1.101844101,-0.11
2018-01-01,WestTex/NewMexico,avocados,hass,last 04 wks,1,2018-01-28,3847930.86,3889967.91,0.010924586,2951658.44,3463886.68,0.173539131,0.767076787,0.890466647,0.160857246
2019-08-01,GreatLakes,avocados,hass,last 04 wks,8,2019-08-11,17204336.7,14067960.06,-0.18,19992921.54,22234204.8,0.11,1.162086158,1.580485351,0.36
2018-12-01,Syracuse,avocados,hass,last 04 wks,13,2018-12-30,245610.71,300992.22,0.225484915,319066.65,348902.32,0.093509209,1.299074662,1.159173882,-0.10769264
2017-12-01,Baltimore/Washington,avocados,hass,last 04 wks,13,2017-12-31,2647937.04,3218439.06,0.215451505,3514427.91,4084419.37,0.162186129,1.327232429,1.269068419,-0.04382353
2018-11-01,GreatLakes,avocados,hass,last 04 wks,11,2018-11-04,11085933.48,15127000.74,0.364522056,17409970.58,16822715.43,-0.033730967,1.570455985,1.11209854,-0.29186265
2018-10-01,Detroit,avocados,hass,last 04 wks,10,2018-10-07,977589.51,1813720.8,0.855298959,1819853,2088110.55,0.147406164,1.861571735,1.151285551,-0.381551874
2017-07-01,Spokane,avocados,hass,last 04 wks,7,2017-07-16,315836.33,369047.66,0.168477547,409564.02,523139.6,0.27730849,1.296760319,1.417539404,0.093139097
2019-07-01,Harrisburg/Scranton,avocados,hass,last 04 wks,7,2019-07-14,1525508.48,1560469.61,0.02,1637432.03,1782951.54,0.09,1.073368029,1.142573703,0.06
2018-12-01,GreatLakes,avocados,hass,last 04 wks,13,2018-12-30,14351272.45,15383160.97,0.071902232,16433358.93,16248634.88,-0.011240797,1.14508027,1.056261123,-0.07756587
2017-02-01,Tampa,avocados,hass,last 04 wks,2,2017-02-26,1905905.74,2056795.81,0.079169744,1678841.81,2061546.7,0.227957684,0.88086298,1.00230985,0.137872601
2019-07-01,Seattle,avocados,hass,last 04 wks,7,2019-07-14,2776007.79,2160197.03,-0.22,3967696.11,4339004.64,0.09,1.429281331,2.008615223,0.41
2017-04-01,California,avocados,hass,last 04 wks,4,2017-04-23,24548054.7,20996266.86,-0.144687141,24850677.71,29800722.09,0.199191525,1.01232778,1.419334317,0.402050152
2018-12-01,Cincinnati/Dayton,avocados,hass,last 04 wks,12,2018-12-02,1085442.57,992210.84,-0.085892826,1133423.07,956033.85,-0.156507508,1.044203628,0.96353901,-0.077249893
2017-01-01,Pittsburgh,avocados,hass,last 04 wks,1,2017-01-29,381644.22,627614.46,0.644501415,485076.05,689238.33,0.420887158,1.271016367,1.09818746,-0.135976932
2019-03-01,Baltimore/Washington,avocados,hass,last 04 wks,3,2019-03-24,4179901.98,4047930.18,-0.03,5223116.33,5108530.85,-0.02,1.249578664,1.262010614,0.01
2017-01-01,Miami/FTLauderdale,avocados,hass,last 04 wks,13,2017-01-01,1931661.33,2225989.95,0.152370716,2096399.57,2708812.82,0.292126205,1.08528319,1.216902538,0.121276501
2018-07-01,West,avocados,hass,last 04 wks,7,2018-07-15,24947657.89,31777282.5,0.273758148,31577727.8,33414761.13,0.058174969,1.265759212,1.051529851,-0.169249696
2020-09-01,TotalUS,avocados,hass,last 04 wks,9,2020-09-06,162566247.6,211703950.4,0.302262638,206606680,208579447.7,0.009548421,1.270907603,0.985241169,-0.224773566
2019-04-01,Plains,avocados,hass,last 04 wks,4,2019-04-21,9528025.44,9120250.86,-0.04,10495649.95,9921997.2,-0.06,1.101555618,1.087908365,-0.01
2017-08-01,Pittsburgh,avocados,hass,last 04 wks,8,2017-08-13,401294.23,523917.65,0.305569856,577355.58,662716.75,0.147848523,1.438733819,1.264925413,-0.120806506
2018-12-01,Phoenix/Tucson,avocados,hass,last 04 wks,12,2018-12-02,4906214.44,3794687.35,-0.226554934,3469116.76,3275509.18,-0.055808897,0.707086248,0.863182886,0.220760394
2017-10-01,Tampa,avocados,hass,last 04 wks,10,2017-10-08,1232145.95,1305306.99,0.059376927,1874092.57,2376447.46,0.268052335,1.520998848,1.820604255,0.196979378
2019-05-01,Spokane,avocados,hass,last 04 wks,5,2019-05-19,541435.62,418879.6,-0.23,611295.88,652362.57,0.07,1.129027824,1.557398761,0.38
2017-01-01,Richmond/Norfolk,avocados,hass,last 04 wks,1,2017-01-29,1118615.7,1151132.74,0.029069,1071991.08,1343394.8,0.253177219,0.958319358,1.167019887,0.21777764
2019-03-01,Chicago,avocados,hass,last 04 wks,3,2019-03-24,3517648.79,3144746.22,-0.11,5191399.8,3622100.48,-0.3,1.47581527,1.151794207,-0.22
2018-12-01,Columbus,avocados,hass,last 04 wks,12,2018-12-02,723461.81,790917.47,0.093240112,731507.5,787892.04,0.077079921,1.011121098,0.996174784,-0.014781923
2020-07-01,SouthCentral,avocados,hass,last 04 wks,7,2020-07-12,26494893.97,36123880.41,0.363428004,30158304.31,30119237.6,-0.001295388,1.138268541,0.833776362,-0.267504695
2018-12-01,Jacksonville,avocados,hass,last 04 wks,12,2018-12-02,596695.8,638852.76,0.070650673,781312.91,759146.69,-0.028370477,1.309399044,1.188296799,-0.092486889
2017-10-01,Northeast,avocados,hass,last 04 wks,10,2017-10-08,14143999.13,14593104.29,0.031752346,21245434.98,23177347.74,0.090933076,1.502081185,1.588239711,0.057359433
2020-06-01,Dallas/FtWorth,avocados,hass,last 04 wks,6,2020-06-14,6172999.87,8409936.12,0.362374258,6058188.54,6628432.88,0.094127863,0.981401048,0.788166852,-0.19689626
2019-08-01,Cincinnati/Dayton,avocados,hass,last 04 wks,8,2019-08-11,1267902.71,1060534.88,-0.16,1418928.2,1730458.82,0.22,1.119114415,1.631684966,0.46
2018-12-01,Southeast,avocados,hass,last 04 wks,12,2018-12-02,13376188.87,14424422.45,0.078365638,16799727,16448683.44,-0.02089579,1.255942718,1.14033567,-0.092048026
2017-08-01,Louisville,avocados,hass,last 04 wks,8,2017-08-13,334410.21,385343.49,0.15230779,462900.38,523680.02,0.131301772,1.384229208,1.358995373,-0.01822952
2019-12-01,Baltimore/Washington,avocados,hass,last 04 wks,12,2019-12-01,2687772,3227913,0.2,3967619,4157605,0.05,1.48,1.29,-0.13
2020-05-01,Plains,avocados,hass,last 04 wks,5,2020-05-17,9239733.65,12937867.24,0.400242445,11950282.89,13400746.52,0.121374836,1.293357941,1.035777093,-0.19915666
2017-09-01,SouthCentral,avocados,hass,last 04 wks,9,2017-09-10,24189465.18,21157011.4,-0.125362581,21517505.82,25227722.16,0.172427807,0.889540371,1.19240481,0.340472956
2017-01-01,Chicago,avocados,hass,last 04 wks,1,2017-01-29,3385689.12,3423182.44,0.011074059,3730288.17,4163163.43,0.116043383,1.101781067,1.216167558,0.10381962
2020-07-01,Tampa,avocados,hass,last 04 wks,7,2020-07-12,2038119.56,2623420.05,0.28717672,2775768.56,2713244.05,-0.022525116,1.361926265,1.034239275,-0.24060553
2019-02-01,Boise,avocados,hass,last 04 wks,2,2019-02-24,424105.2,489350.03,0.15,485021.91,535384.63,0.1,1.143635848,1.094072948,-0.04
2020-06-01,Seattle,avocados,hass,last 04 wks,6,2020-06-14,2815699.56,3433339.15,0.219355644,4484437.39,4932083.55,0.099822145,1.592654789,1.436526756,-0.098030053
2019-11-01,LasVegas,avocados,hass,last 04 wks,11,2019-11-03,1149320.13,1360012.32,0.18,1392153.75,1449219.17,0.04,1.211284579,1.065592678,-0.12
2019-09-01,Miami/FTLauderdale,avocados,hass,last 04 wks,9,2019-09-08,2789702.27,3071075.8,0.1,3798957.23,3445174.12,-0.09,1.361778736,1.121813444,-0.18
2018-05-01,Midsouth,avocados,hass,last 04 wks,5,2018-05-20,14284791.03,19839440.77,0.388850612,19659637.13,21075473.04,0.072017398,1.376263544,1.06230177,-0.228126201
2020-06-01,SouthCentral,avocados,hass,last 04 wks,6,2020-06-14,28348128.23,39477678.9,0.392602664,29553981.83,32801208.19,0.109874411,1.042537327,0.830879857,-0.203021479
2017-11-01,Richmond/Norfolk,avocados,hass,last 04 wks,11,2017-11-05,799085.67,931951.13,0.166271859,1053114.91,1247172.01,0.184269635,1.317899882,1.338237564,0.015431887
2019-10-01,Pittsburgh,avocados,hass,last 04 wks,10,2019-10-06,662031.94,574177.81,-0.13,722630.92,703575.18,-0.03,1.091534828,1.225361147,0.12
2018-01-01,Louisville,avocados,hass,last 04 wks,1,2018-01-28,389334.08,488178.8,0.253881499,469543.37,534044.31,0.137369504,1.206016617,1.093952277,-0.092921058
2020-03-01,Northeast,avocados,hass,last 04 wks,3,2020-03-22,25625510.34,25078028.26,-0.021364729,31016141.68,35207970.58,0.135149915,1.210361912,1.403936953,0.159931537
2017-12-01,Baltimore/Washington,avocados,hass,last 04 wks,12,2017-12-03,2368613.99,2751780.32,0.161768161,3618960.56,4035892.16,0.115207556,1.527881105,1.466647657,-0.040077364
2019-01-01,Roanoke,avocados,hass,last 04 wks,1,2019-01-06,767844.44,951970.98,0.24,827593.91,889537.83,0.08,1.077814551,0.934416961,-0.13
2018-03-01,TotalUS,avocados,hass,last 04 wks,3,2018-03-25,126655977.1,172118191,0.358942507,166919234.7,185552627.1,0.111631187,1.317894651,1.078053552,-0.181988067
2020-04-01,Plains,avocados,hass,last 04 wks,4,2020-04-19,10169771.66,10395366.3,0.022182862,10541508.56,12268060.55,0.163786044,1.036553122,1.180147019,0.138530187
2019-10-01,Seattle,avocados,hass,last 04 wks,10,2019-10-06,2122510.88,2275160.16,0.07,3499113.9,3662120.05,0.05,1.648572892,1.609609782,-0.02
2020-06-01,Columbus,avocados,hass,last 04 wks,6,2020-06-14,1112300.82,1348696.41,0.212528469,1204586.55,1326751.59,0.101416573,1.08296832,0.983728866,-0.091636525
2017-04-01,Roanoke,avocados,hass,last 04 wks,4,2017-04-23,644316.77,603962.5,-0.062631103,640683.95,819075.45,0.278439159,0.994361748,1.356169381,0.363859162
2019-02-01,NewOrleans/Mobile,avocados,hass,last 04 wks,2,2019-02-24,1499800.49,1640525.23,0.09,1382407.49,1323934.2,-0.04,0.921727589,0.807018494,-0.12
2017-11-01,West,avocados,hass,last 04 wks,11,2017-11-05,15732390.8,21330620.57,0.355841006,22886455.1,26923862.02,0.176410322,1.454734718,1.262216537,-0.13233903
2017-04-01,West,avocados,hass,last 04 wks,4,2017-04-23,27028638.48,23913806.46,-0.115241914,25173634.02,29015160.21,0.152601177,0.931368927,1.213322532,0.302730311
2020-02-01,Boise,avocados,hass,last 04 wks,2,2020-02-23,489350.03,573724.62,0.172421753,535384.63,576768.87,0.077298147,1.094072948,1.005306117,-0.081134289
2019-11-01,SanFrancisco,avocados,hass,last 04 wks,11,2019-11-03,3415674.97,3645706.8,0.07,5206030.72,5000644.33,-0.04,1.524158699,1.371652907,-0.1
2018-07-01,LosAngeles,avocados,hass,last 04 wks,7,2018-07-15,11831407.58,13377771.31,0.130699895,15241840.64,14105879.63,-0.074529123,1.288252521,1.054426728,-0.181506179
2019-12-01,Louisville,avocados,hass,last 04 wks,13,2019-12-29,445883.01,401801.45,-0.098863511,449487.54,419599.38,-0.066493857,1.008084026,1.044295335,0.035920923
2020-08-01,California,avocados,hass,last 04 wks,8,2020-08-09,22976666.03,32754026.76,0.425534354,38407791.77,40907200.5,0.065075564,1.671599862,1.248921264,-0.252858718
2018-10-01,NewOrleans/Mobile,avocados,hass,last 04 wks,10,2018-10-07,1001164.33,1152774.14,0.151433491,1576764.86,1302713.95,-0.17380582,1.57493112,1.130068679,-0.282464697
2020-07-01,NewOrleans/Mobile,avocados,hass,last 04 wks,7,2020-07-12,1281446.16,1739848.91,0.357722989,1580520.04,1583754.06,0.002046175,1.233387784,0.910282526,-0.261965671
2017-07-01,Midsouth,avocados,hass,last 04 wks,7,2017-07-16,13221813.18,13000685.64,-0.016724449,15934574.81,17516170.14,0.099255572,1.205173193,1.347326643,0.117952715
2019-09-01,Phoenix/Tucson,avocados,hass,last 04 wks,9,2019-09-08,4445428.82,5065510.47,0.14,4293816.58,5114074.44,0.19,0.9658948,1.009587182,0.05
2020-06-01,Southeast,avocados,hass,last 04 wks,6,2020-06-14,21160529.97,26003878.29,0.228885965,26205627.57,28279423.5,0.079135519,1.238420191,1.087507916,-0.1218587
2017-02-01,Miami/FTLauderdale,avocados,hass,last 04 wks,2,2017-02-26,2735514.25,3095601.59,0.13163424,2476977.14,3233431.36,0.305394106,0.905488663,1.044524389,0.153547728
2019-09-01,LosAngeles,avocados,hass,last 04 wks,9,2019-09-08,11198144.62,11929631.13,0.07,14664624.88,16118456.35,0.1,1.309558447,1.351127807,0.03
2018-04-01,Boston,avocados,hass,last 04 wks,4,2018-04-22,2204251.69,3148678.81,0.428457024,3736116.64,3872502.06,0.036504594,1.694959181,1.229881577,-0.274388675
2019-11-01,Atlanta,avocados,hass,last 04 wks,11,2019-11-03,2728867.51,2943397.57,0.08,2608739.87,2953277.38,0.13,0.95597894,1.003356601,0.05
2018-02-01,West,avocados,hass,last 04 wks,2,2018-02-25,29194147.95,33154002.75,0.135638649,26950973.46,31001169.01,0.150280121,0.923163557,0.935065646,0.01289272
2020-03-01,Richmond/Norfolk,avocados,hass,last 04 wks,3,2020-03-22,1491889,1679881.56,0.12600975,1375517.25,1627114.44,0.182910967,0.921997045,0.968588786,0.050533503
2020-09-01,SanFrancisco,avocados,hass,last 04 wks,9,2020-09-06,3692064.83,4701300.46,0.27335263,6259202.53,6259587.71,6.1505,1.695312195,1.331458766,-0.214623259
2017-01-01,WestTex/NewMexico,avocados,hass,last 04 wks,13,2017-01-01,3025971.14,3100916.64,0.024767421,2288680.52,2356616.01,0.029683256,0.756345786,0.759973996,0.004797026
2018-03-01,Louisville,avocados,hass,last 04 wks,3,2018-03-25,333162.22,482166.12,0.447241287,481002.42,518690.3,0.078352787,1.443748394,1.0757502,-0.254890807
2019-04-01,California,avocados,hass,last 04 wks,4,2019-04-21,28890330.59,30147510.03,0.04,31054522.32,33414983.51,0.08,1.074910591,1.108382864,0.03
2019-11-01,Miami/FTLauderdale,avocados,hass,last 04 wks,11,2019-11-03,3810076.09,4124209.15,0.08,3632640.05,4059415.1,0.12,0.953429791,0.984289339,0.03
2019-10-01,Charlotte,avocados,hass,last 04 wks,10,2019-10-06,1030513.37,1119307.91,0.09,1357301.43,1538137.66,0.13,1.317111907,1.374186358,0.04
2019-01-01,Sacramento,avocados,hass,last 04 wks,1,2019-01-06,2030091.06,2281890.07,0.12,2600500.56,2662135.8,0.02,1.280977298,1.166636305,-0.09
2020-02-01,Cincinnati/Dayton,avocados,hass,last 04 wks,2,2020-02-23,1409956.39,1565099.46,0.110033949,1159318.99,1390726.74,0.199606624,0.822237481,0.888586812,0.080693635
2019-08-01,Philadelphia,avocados,hass,last 04 wks,8,2019-08-11,2449898.92,2135178.38,-0.13,2769088.92,2944895.36,0.06,1.130287008,1.379226854,0.22
2018-08-01,Sacramento,avocados,hass,last 04 wks,8,2018-08-12,1917521.82,2213212.08,0.154204378,2778266.51,3045763.51,0.09628198,1.448883909,1.376173362,-0.050183832
2017-11-01,Spokane,avocados,hass,last 04 wks,11,2017-11-05,214904.33,295828.71,0.376560026,367879.3,425348.64,0.156217923,1.711828235,1.43782069,-0.160067196
2020-07-01,GreatLakes,avocados,hass,last 04 wks,7,2020-07-12,15774270.63,23815854.15,0.509791147,24040215.01,25006631.38,0.040199989,1.524014363,1.04999935,-0.311030542
2018-06-01,StLouis,avocados,hass,last 04 wks,6,2018-06-17,748071.86,970841.89,0.297792287,1129568.88,1151177.41,0.019129891,1.509973761,1.185751688,-0.214720336
2018-07-01,Orlando,avocados,hass,last 04 wks,7,2018-07-15,1500470.41,2231165.36,0.486977247,2119516.31,2488758.71,0.174210691,1.412567883,1.11545238,-0.21033715
2017-01-01,Pittsburgh,avocados,hass,last 04 wks,13,2017-01-01,287824.43,467463.13,0.624125965,373043.25,524371.83,0.405659612,1.296079176,1.121739441,-0.134513183
2020-04-01,StLouis,avocados,hass,last 04 wks,4,2020-04-19,890003.92,1050726.59,0.180586474,1030272.84,1325663.08,0.286710693,1.157604834,1.261663208,0.089891102
2018-01-01,LasVegas,avocados,hass,last 04 wks,1,2018-01-28,1309144.93,1393533.26,0.064460648,1318649.55,1515517,0.149294746,1.007260174,1.087535578,0.079696792
2017-07-01,Albany,avocados,hass,last 04 wks,7,2017-07-16,481775.54,413702.81,-0.141295529,549677.29,577960.35,0.051453936,1.140940634,1.39704236,0.224465427
2020-06-01,Tampa,avocados,hass,last 04 wks,6,2020-06-14,2266364.68,2559932.7,0.12953256,2749971.72,2779390.81,0.010697961,1.213384476,1.085728078,-0.105206883
2019-03-01,Detroit,avocados,hass,last 04 wks,3,2019-03-24,1875599.66,2409197.07,0.28,2152313.28,2325406.64,0.08,1.147533413,0.965220599,-0.16
2019-12-01,LosAngeles,avocados,hass,last 04 wks,12,2019-12-01,9384464,10852676,0.16,11424389,12149468,0.06,1.22,1.12,-0.08
2018-04-01,Indianapolis,avocados,hass,last 04 wks,4,2018-04-22,667957.53,925875.05,0.386128621,984517.46,963375.04,-0.021474906,1.473922242,1.040502215,-0.29405895
2020-02-01,Albany,avocados,hass,last 04 wks,2,2020-02-23,591660.96,599869.07,0.013872996,630650.25,668848.57,0.060569737,1.065898027,1.114990926,0.046057782
2017-03-01,SouthCarolina,avocados,hass,last 04 wks,3,2017-03-26,1403049.54,1332847,-0.050035682,1527345.23,1908084.26,0.249281579,1.088589666,1.431585366,0.315082635
2017-04-01,StLouis,avocados,hass,last 04 wks,4,2017-04-23,778619.34,640123.38,-0.177873773,860907.42,932716.42,0.083410827,1.105684608,1.457088507,0.317815674
2017-01-01,Denver,avocados,hass,last 04 wks,13,2017-01-01,2765058.74,3054180.11,0.104562469,2776827.49,3154506.07,0.136010819,1.004256239,1.032848737,0.028471318
2019-04-01,Portland,avocados,hass,last 04 wks,4,2019-04-21,3278183.31,2881308.28,-0.12,3343834.12,3532823.64,0.06,1.020026583,1.226117894,0.2
2018-06-01,NewYork,avocados,hass,last 04 wks,6,2018-06-17,6026162.46,9899412.01,0.642738986,10708402.7,12225284.5,0.141653414,1.776985398,1.23495057,-0.305030547
2018-10-01,Albany,avocados,hass,last 04 wks,10,2018-10-07,309351.58,394508.22,0.275274624,492890.59,532122.5,0.079595575,1.59330232,1.348824874,-0.153440714
2019-10-01,SouthCarolina,avocados,hass,last 04 wks,10,2019-10-06,1697284.24,1806035.36,0.06,1990019.41,2203596.99,0.11,1.172472685,1.220129483,0.04
2020-06-01,SanFrancisco,avocados,hass,last 04 wks,6,2020-06-14,3560788.07,4844853.27,0.360612644,6434050.86,7217003.59,0.121688925,1.806917664,1.489622737,-0.175600102
2019-03-01,Portland,avocados,hass,last 04 wks,3,2019-03-24,2755709.21,3259892.55,0.18,3072766.87,3557134.37,0.16,1.115054832,1.091181478,-0.02
2017-07-01,Portland,avocados,hass,last 04 wks,7,2017-07-16,2167721.76,2666488.29,0.230087892,2763037.44,3336260.98,0.207461373,1.274627349,1.251181561,-0.01839423
2019-03-01,NewYork,avocados,hass,last 04 wks,3,2019-03-24,7573763.02,9140355.05,0.21,10321428.27,11584048.97,0.12,1.362787328,1.267352188,-0.07
2020-05-01,Seattle,avocados,hass,last 04 wks,5,2020-05-17,2493007.89,3527333.37,0.414890576,4260342.94,5250668.43,0.232452059,1.70891675,1.488565973,-0.128941785
2019-10-01,NewYork,avocados,hass,last 04 wks,10,2019-10-06,6424452.9,6702251.14,0.04,9039247.49,10012261.17,0.11,1.407006578,1.493865413,0.06
2019-06-01,NorthernNewEngland,avocados,hass,last 04 wks,6,2019-06-16,3138391.81,2642302.73,-0.16,3173403.09,3606182.13,0.14,1.011155803,1.364787649,0.35
2019-05-01,Detroit,avocados,hass,last 04 wks,5,2019-05-19,2352787.87,1906532.15,-0.19,2312195.92,2471658.45,0.07,0.982747297,1.296415825,0.32
2017-03-01,NewOrleans/Mobile,avocados,hass,last 04 wks,3,2017-03-26,1108999.93,996219.16,-0.101695922,1091387.37,1261572.17,0.155934368,0.98411852,1.266360075,0.286796304
2019-10-01,California,avocados,hass,last 04 wks,10,2019-10-06,24693086.27,25984034.02,0.05,30667262.89,32597456.02,0.06,1.241937219,1.254518678,0.01
2019-01-01,Hartford/Springfield,avocados,hass,last 04 wks,1,2019-01-06,1545948.22,1585921.58,0.03,2042007.06,2204301.85,0.08,1.32087675,1.389918567,0.05
2017-09-01,Richmond/Norfolk,avocados,hass,last 04 wks,9,2017-09-10,1053438.2,924070.54,-0.122805173,1191060.04,1315797.29,0.104727928,1.130640639,1.423914337,0.259387189
2019-04-01,Philadelphia,avocados,hass,last 04 wks,4,2019-04-21,2459882.07,2325454.15,-0.06,3110824.7,3084641.77,-0.01,1.264623511,1.326468539,0.05
2017-03-01,Pittsburgh,avocados,hass,last 04 wks,3,2017-03-26,356833,538019.41,0.507762483,440766.11,659403.09,0.496038545,1.235216782,1.225612083,-0.007775719
