year_month,geography,date,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,california,prod,chile,mexico,peru,columbia
2018-01-01,Detroit,1/7/2018,organic,1.22,23120.43,1649.74,3006.89,0,18452.29,16829.87,1622.42,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Grand Rapids,1/14/2018,conventional,1.63,132716.65,2444.54,60928.74,30487.47,38855.9,27912.73,1824.11,9119.06,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Grand Rapids,1/14/2018,organic,1.32,10308.41,14.16,1519.63,0,8774.62,8744.72,29.9,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Grand Rapids,1/21/2018,conventional,1.01,349565.06,2991.23,143928.98,137321.51,65323.34,23516.4,1183.72,40623.22,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Grand Rapids,1/21/2018,organic,1.31,8566.64,4.26,1118.8,0,7443.58,7418.31,25.27,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Grand Rapids,1/28/2018,conventional,1.55,162674.55,2937.98,86845.82,30069.97,42820.78,31880.77,1661.64,9278.37,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Grand Rapids,1/28/2018,organic,1.26,8251.66,45.63,737.22,0,7468.81,7468.81,0,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Grand Rapids,1/7/2018,conventional,1.35,169476.04,2865.76,75494.46,45133.04,45982.78,29085.45,3455.76,13441.57,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Grand Rapids,1/7/2018,organic,1.25,11449.3,12.71,3013.06,0,8423.53,8423.53,0,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Great Lakes,1/14/2018,conventional,1.31,3437563.27,778207.19,1040627.93,294793.29,1323934.86,1117531.11,183163.55,23240.2,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Great Lakes,1/14/2018,organic,1.45,243959.31,5573.56,58518.98,0,179739.93,130909.33,48830.6,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Great Lakes,1/21/2018,conventional,1.08,4824586.17,939693.95,1678615.71,599358.14,1606918.37,1091946.07,411120.89,103851.41,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Great Lakes,1/21/2018,organic,1.41,235021.5,5114.24,53205.28,0,176491.02,89986.79,86504.23,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Great Lakes,1/28/2018,conventional,1.18,3857262.14,818434.82,1243174.16,259671.42,1535981.74,1200021.74,312985.52,22974.48,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Great Lakes,1/28/2018,organic,1.42,200318.01,4791.32,53866.78,0,141507.43,101734.66,39772.77,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Great Lakes,1/7/2018,conventional,1.11,4123104.83,1112028.17,1238992.5,350648.99,1421435.17,1154910.93,230241.31,36282.93,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Great Lakes,1/7/2018,organic,1.4,224698.1,8227.83,55921.31,0,160398.29,126158.83,34239.46,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Harrisburg/Scranton,1/14/2018,conventional,1.25,277616.71,80067.78,121405.45,189.01,75954.47,62453.61,13500.86,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Harrisburg/Scranton,1/14/2018,organic,1.45,23826.74,175.52,199.52,5.07,23446.63,23446.63,0,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Harrisburg/Scranton,1/21/2018,conventional,1.14,345436.84,125847.54,136876.39,168.16,82544.75,79398.89,3142.53,3.33,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Harrisburg/Scranton,1/21/2018,organic,1.59,15829.03,225.43,166.81,19.2,15417.59,15410.91,6.68,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Harrisburg/Scranton,1/28/2018,conventional,1.15,299069.36,101247.63,112796.55,129.6,84895.58,84111.58,447.33,336.67,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Harrisburg/Scranton,1/28/2018,organic,1.49,21849.91,409.5,280.03,19.17,21141.21,21137.86,3.35,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Harrisburg/Scranton,1/7/2018,conventional,1.33,257281.38,57546.66,128633.39,70.97,71030.36,57822.58,13207.78,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Harrisburg/Scranton,1/7/2018,organic,1.51,21095.12,208.15,312.97,13.01,20560.99,20550.99,10,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Hartford/Springfield,1/14/2018,conventional,1.53,289124.31,6006.14,215891.85,128.82,67097.5,60219.1,6878.4,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Hartford/Springfield,1/14/2018,organic,2.02,14448.86,122.85,4410.11,0,9915.9,9911.02,4.88,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Hartford/Springfield,1/21/2018,conventional,1.18,474554.55,8065.55,407711.57,175.38,58602.05,56135.81,2459.57,6.67,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Hartford/Springfield,1/21/2018,organic,2.12,12308.98,97.64,4096.79,1.39,8113.16,8079.06,34.1,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Hartford/Springfield,1/28/2018,conventional,1.18,432600.1,7854.32,360244.35,237.31,64264.12,60495.46,3601.99,166.67,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Hartford/Springfield,1/28/2018,organic,1.9,18973.89,468.61,10161.69,2.79,8340.8,8340.8,0,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Hartford/Springfield,1/7/2018,conventional,1.52,283678.88,5732.13,214934.82,136.28,62875.65,49441.07,13434.58,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Hartford/Springfield,1/7/2018,organic,2.03,15204.66,76.07,4721.42,1.4,10405.77,10405.77,0,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Houston,1/14/2018,conventional,0.95,1316347.07,548774.22,292561.6,6066.33,468944.92,355573.55,113294.7,76.67,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Houston,1/14/2018,organic,1.49,35522.77,11013.42,108.93,0,24400.42,23953.75,446.67,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Houston,1/21/2018,conventional,0.78,1584416.56,651432.75,153445.45,10598.32,768940.04,683790.27,85149.77,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Houston,1/21/2018,organic,1.41,32722.61,7335.69,43.11,0,25343.81,25100.48,243.33,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Houston,1/28/2018,conventional,0.71,1647858.32,832418.81,103716.17,17666.27,694057.07,609576.26,84377.48,103.33,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Houston,1/28/2018,organic,1.45,26854.2,10288.17,114.77,0,16451.26,16394.59,56.67,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Houston,1/7/2018,conventional,0.8,1390616.83,658828.73,171364.98,3656.03,556767.09,446637.02,110130.07,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Houston,1/7/2018,organic,1.38,30428.43,9238.55,61.24,0,21128.64,20778.64,350,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Indianapolis,1/14/2018,conventional,1.2,188231.39,42103.61,39886.19,14213.38,92028.21,87576.92,4431.35,19.94,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Indianapolis,1/14/2018,organic,1.46,13651.18,221.76,1861.23,0,11544.01,8183.14,3360.87,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Indianapolis,1/21/2018,conventional,1.03,233732.16,62385.12,66055.88,11433.91,93857.25,84064.64,9782.65,9.96,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Indianapolis,1/21/2018,organic,1.48,9495.46,281.81,1266.88,0,7884.46,4149.72,3734.74,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Indianapolis,1/28/2018,conventional,0.92,265600.2,64276.57,83870.54,8592.12,108860.97,93966.39,14884.55,10.03,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Indianapolis,1/28/2018,organic,1.4,8935.85,205.04,1254.73,0,7455.25,4711.37,2743.88,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Indianapolis,1/7/2018,conventional,0.95,241296.05,77536.48,52880.27,15323.48,95555.82,88828.8,6694.44,32.58,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Indianapolis,1/7/2018,organic,1.46,9885.05,205.23,1460.83,0,8204.03,5889.7,2314.33,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Jacksonville,1/14/2018,conventional,1.41,182389.99,105265.46,11039.81,332.17,65752.55,30382.8,34981.97,387.78,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Jacksonville,1/14/2018,organic,1.57,2808.84,44.77,587.12,5.12,2171.83,2171.83,0,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Jacksonville,1/21/2018,conventional,1.14,231285.04,137389.34,14033.79,444.84,79417.07,34372.62,44668.89,375.56,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Jacksonville,1/21/2018,organic,1.77,3510.16,67.15,597.85,6.46,2838.7,2105.56,733.14,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Jacksonville,1/28/2018,conventional,1.33,188556.57,103226.13,11072.2,397.94,73860.3,40095.88,33517.75,246.67,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Jacksonville,1/28/2018,organic,2.01,5704.39,160.85,1076.66,6.49,4460.39,1776.66,2683.73,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Jacksonville,1/7/2018,conventional,1.2,197919.4,116008.83,13934.03,395.16,67581.38,26811.45,40448.82,321.11,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Jacksonville,1/7/2018,organic,1.43,2989.39,43.23,531.48,0,2414.68,2400.05,14.63,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Las Vegas,1/14/2018,conventional,1.16,322932.06,79986.22,96281.04,7841.07,138823.73,71330.43,67126.63,366.67,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Las Vegas,1/14/2018,organic,1.98,9883.94,1497.55,2199.58,0,6186.81,6180.41,6.4,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Las Vegas,1/21/2018,conventional,1.05,364155.28,78984.26,100813.61,6256.28,178101.13,69513.95,108140.51,446.67,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Las Vegas,1/21/2018,organic,1.91,7491.53,1096.07,1280.31,0,5115.15,5115.15,0,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Las Vegas,1/28/2018,conventional,1.04,348153.29,70883.01,109999.79,5322.27,161948.22,82587.72,78955.87,404.63,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Las Vegas,1/28/2018,organic,1.78,8672.12,1005.73,2110.22,0,5556.17,5538.46,17.71,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Las Vegas,1/7/2018,conventional,1.05,345809.34,78921.42,113033.07,7515.77,146339.08,60836.42,85049.33,453.33,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Las Vegas,1/7/2018,organic,1.73,10293.36,1701.33,2012.1,0,6579.93,6553.06,26.87,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Los Angeles,1/14/2018,conventional,1.28,2409159.6,1104367.71,403918.08,101443.02,799430.79,739977.4,16783.17,42670.22,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Los Angeles,1/14/2018,organic,1.68,106624.63,15769.61,39738.42,0,51116.6,51104.4,12.2,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Los Angeles,1/21/2018,conventional,1.15,2653023.23,1230413.83,364552.16,82843.86,975213.38,918833.2,16789.91,39590.27,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Los Angeles,1/21/2018,organic,1.75,94441.5,9239.41,24527.98,0,60674.11,60647.03,27.08,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Los Angeles,1/28/2018,conventional,1.08,2893717.97,1134192.09,707838.42,81296.65,970390.81,911703.94,16595.96,42090.91,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Los Angeles,1/28/2018,organic,1.73,97026.15,11366.1,25056.37,0,60603.68,60596.54,7.14,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Los Angeles,1/7/2018,conventional,1.04,2725856.44,1275098.12,354221.03,91230.73,1005306.56,940327.03,18317.46,46662.07,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Los Angeles,1/7/2018,organic,1.8,87517.23,20189.33,24193.04,0,43134.86,43077.03,57.83,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Louisville,1/14/2018,conventional,1.15,121812.81,12826.43,44061.69,168.9,64755.79,32059.16,32693.81,2.82,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Louisville,1/14/2018,organic,1.54,3737.85,0,1199.91,0,2537.94,1769.94,768,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Louisville,1/21/2018,conventional,1.07,119167.18,9137.72,48370.29,699.18,60959.99,34517.5,26442.49,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Louisville,1/21/2018,organic,1.6,4170.14,1,1008.63,0,3160.51,1596.03,1564.48,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Louisville,1/28/2018,conventional,1.18,96546.56,9754.12,34513.14,262.76,52016.54,31382,20628.88,5.66,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Louisville,1/28/2018,organic,1.48,3245.58,1.27,1036.16,0,2208.15,1853.15,355,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Louisville,1/7/2018,conventional,1,118958.8,29241.59,37772.39,170.77,51774.05,32655.63,19115.6,2.82,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Louisville,1/7/2018,organic,1.38,4622.45,4,1207.46,0,3410.99,2226.12,1184.87,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Miami/Ft. Lauderdale,1/14/2018,conventional,1.46,617912.41,416705.54,53783.64,2713.93,144709.3,81480.75,63228.55,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Miami/Ft. Lauderdale,1/14/2018,organic,1.44,7957.68,50.65,203.7,0,7703.33,7700,3.33,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Miami/Ft. Lauderdale,1/21/2018,conventional,1.19,825835.92,592863.38,79364.06,1920.89,151687.59,84785.47,66902.12,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Miami/Ft. Lauderdale,1/21/2018,organic,1.46,7557.32,127.92,285.41,0,7143.99,7143.99,0,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Miami/Ft. Lauderdale,1/28/2018,conventional,1.4,661212.22,440406.44,54463.83,2465.91,163876.04,95377.39,68491.98,6.67,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Miami/Ft. Lauderdale,1/28/2018,organic,1.43,7883.77,162.09,272.81,0,7448.87,7448.87,0,0,actual,45299201,2698356,"(2018-01-01,1/28/2018,actual,45299201,2698356,95491,42505354,0,0)",95491,42505354,0,0
2018-01-01,Miami/Ft. Lauderdale,1/7/2018,conventional,1.22,746903.16,513398.84,68558.71,1946.21,162999.4,75200.98,87798.42,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Miami/Ft. Lauderdale,1/7/2018,organic,1.47,7496.04,52.94,293.77,0,7149.33,7135.99,13.34,0,actual,45670156,899349,"(2018-01-01,1/7/2018,actual,45670156,899349,519433,44251374,0,0)",519433,44251374,0,0
2018-01-01,Midsouth,1/14/2018,conventional,1.28,3537243.04,793349.35,1435754.49,27610.81,1280528.39,1025338.52,251804.63,3385.24,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Midsouth,1/14/2018,organic,1.48,218369.75,2747.68,51221.04,926.79,163474.24,152552.08,10922.16,0,actual,52758905,830821,"(2018-01-01,1/14/2018,actual,52758905,830821,449003,51479081,0,0)",449003,51479081,0,0
2018-01-01,Midsouth,1/21/2018,conventional,1.13,4022549.75,834676.76,1528592.15,23691.17,1635589.67,1400848.71,232308.25,2432.71,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
2018-01-01,Midsouth,1/21/2018,organic,1.68,152056.12,3204.14,44350.14,763.49,103738.35,84681.87,19056.48,0,actual,54698266,2913663,"(2018-01-01,1/21/2018,actual,54698266,2913663,445127,51339476,0,0)",445127,51339476,0,0
